Query_1	QHW06056	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHW06056	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHW06056	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ00386	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ00386	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ00386	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ00365	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ00365	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ00365	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ00396	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ00396	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ00396	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ00406	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ00406	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ00406	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ87599	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ87599	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ87599	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHZ87589	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHZ87589	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHZ87589	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIA20052	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIA20052	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIA20052	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIA98602	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIA98602	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIA98602	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIA98613	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIA98613	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIA98613	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIB84680	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIB84680	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIB84680	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50511	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50511	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50511	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50513	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50513	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50513	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50510	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50510	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50510	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50509	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50509	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50509	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50516	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50516	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50516	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50512	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50512	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50512	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50508	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50508	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50508	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC50507	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC50507	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC50507	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC53211	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC53211	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC53211	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIC53221	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIC53221	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIC53221	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QID21075	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QID21075	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QID21075	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QID21065	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QID21065	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QID21065	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QID98801	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QID98801	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QID98801	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIE07488	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIE07488	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIE07488	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIE07478	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIE07478	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIE07478	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIE07468	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIE07468	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIE07468	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	BCA87368	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	BCA87368	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	BCA87368	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	BCA87378	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	BCA87378	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	BCA87378	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIG56001	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIG56001	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIG56001	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIH45060	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIH45060	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIH45060	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIH45040	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIH45040	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIH45040	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIH45030	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIH45030	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIH45030	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIH55228	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIH55228	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIH55228	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIA98590	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIA98590	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIA98590	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QHS34553	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QHS34553	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QHS34553	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57255	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57255	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57255	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57185	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57185	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57185	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIA98561	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIA98561	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIA98561	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57195	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57195	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57195	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57265	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57265	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57265	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57205	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57205	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57205	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57335	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57335	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57335	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57164	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57164	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57164	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57215	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57215	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57215	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57325	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57325	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57325	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57315	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57315	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57315	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57295	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57295	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57295	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57245	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57245	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57245	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57235	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57235	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57235	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57285	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57285	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57285	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57275	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57275	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57275	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57225	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57225	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57225	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57175	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57175	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57175	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII57345	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII57345	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII57345	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87848	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87848	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87848	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87838	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87838	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87838	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87826	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87826	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87826	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87802	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87802	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87802	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87790	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87790	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87790	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QII87814	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QII87814	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QII87814	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96520	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96520	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96520	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96470	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96470	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96470	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96510	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96510	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96510	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96500	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96500	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96500	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96490	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96490	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96490	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIJ96480	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIJ96480	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIJ96480	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK02971	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK02971	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK02971	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK02951	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK02951	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK02951	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK02961	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK02961	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK02961	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK50455	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK50455	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK50455	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK50435	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK50435	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK50435	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK50424	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK50424	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK50424	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIK50445	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIK50445	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIK50445	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIM47483	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIM47483	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIM47483	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
Query_1	QIQ22768	69.444	36	8	1	92	199	298	330	2.28e-10	52.0
Query_1	QIQ22768	64.103	39	14	0	120	236	121	159	3.25e-10	51.6
Query_1	QIQ22768	100.000	23	0	0	12	80	6	28	6.63e-10	50.8
